optimalThreads,typeOp,matrixSize,numOp,numVar,varType,exeTime,isIterative,memoryPattern,complexity,matrixType
8,Eigenvalue,390,15210000,2,mixed,0.0049629581054576,1,1,2.0,2
8,Multiplication,0,0,3,int,0.0642665209876188,0,0,3.0,2
2,Addition,0,0,3,int,0.0009590970388345,0,0,2.0,2
4,Determinant,0,0,1,int,0.0312592055336791,0,0,3.0,2
5,Exponential,400,160000,2,mixed,0.0009812353493117,0,1,2.0,2
4,Logarithm,400,160000,2,mixed,0.0018980811123446,0,1,2.0,2
6,Squareroot,0,0,2,mixed,0.0019212526667256,0,1,2.0,2
8,Ludecomposition,400,21333333,3,int,0.0426049029129119,0,0,3.0,2
5,Eigenvalue,400,16000000,2,mixed,0.0035527465453063,1,1,2.0,2
8,Multiplication,0,0,3,int,0.0742506943863661,0,0,3.0,2
3,Addition,410,168100,3,int,0.0010090296991701,0,0,2.0,2
4,Determinant,410,68921000,1,int,0.0375259417318215,0,0,3.0,2
7,Exponential,410,168100,2,mixed,0.0010470360251125,0,1,2.0,2
5,Logarithm,410,168100,2,mixed,0.0009506345917821,0,1,2.0,2
3,Squareroot,0,0,2,mixed,0.0009466461905608,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.0407242543198408,0,0,3.0,2
5,Eigenvalue,410,16810000,2,mixed,0.0049173369662204,1,1,2.0,2
8,Multiplication,420,74088000,3,int,0.0676947800577293,0,0,3.0,2
7,Determinant,0,0,1,int,0.0437024347809505,0,0,3.0,2
3,Scaling,0,0,2,int,0.0,0,1,2.0,2
6,Exponential,0,0,2,mixed,0.0011116379005504,0,1,2.0,2
6,Logarithm,420,176400,2,mixed,0.0018367212980313,0,1,2.0,2
6,Squareroot,420,176400,2,mixed,0.0010679193261194,0,1,2.0,2
8,Ludecomposition,420,24696000,3,int,0.0475743998716877,0,0,3.0,2
5,Eigenvalue,420,17640000,2,mixed,0.005495864397203,1,1,2.0,2
8,Multiplication,0,0,3,int,0.0845722125714682,0,0,3.0,2
1,Transposition,430,184900,2,int,0.0009683010153477,0,1,2.0,2
7,Determinant,430,79507000,1,int,0.0445942851223882,0,0,3.0,2
4,Exponential,0,0,2,mixed,0.0009687132178984,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0010404142171376,0,1,2.0,2
8,Squareroot,0,0,2,mixed,0.0009533849111335,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.052292594879068,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.0051483939555985,1,1,2.0,2
8,Multiplication,0,0,3,int,0.0849908523995128,0,0,3.0,2
2,Transposition,440,193600,2,int,0.0009857343978893,0,1,2.0,2
7,Determinant,440,85184000,1,int,0.0485520301824691,0,0,3.0,2
3,Scaling,0,0,2,int,0.000957526834495,0,1,2.0,2
6,Exponential,440,193600,2,mixed,0.0010104709467303,0,1,2.0,2
7,Logarithm,440,193600,2,mixed,0.0010500731706601,0,1,2.0,2
8,Squareroot,440,193600,2,mixed,0.0010442335946841,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.0512864921802113,0,0,3.0,2
6,Eigenvalue,0,0,2,mixed,0.0065529777165357,1,1,2.0,2
8,Multiplication,450,91125000,3,int,0.0982550051862118,0,0,3.0,2
4,Addition,0,0,3,int,0.0,0,0,2.0,2
2,Transposition,450,202500,2,int,0.000999734180536,0,1,2.0,2
4,Determinant,450,91125000,1,int,0.0395872007118491,0,0,3.0,2
6,Exponential,0,0,2,mixed,0.0009474616096991,0,1,2.0,2
6,Logarithm,450,202500,2,mixed,0.0010579048980036,0,1,2.0,2
6,Squareroot,0,0,2,mixed,0.0010154342417436,0,1,2.0,2
8,Ludecomposition,450,30375000,3,int,0.0556369790197626,0,0,3.0,2
5,Eigenvalue,450,20250000,2,mixed,0.0052471371959545,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1073781011262565,0,0,3.0,2
5,Addition,0,0,3,int,0.0,0,0,2.0,2
3,Transposition,0,0,2,int,0.0010653969419527,0,1,2.0,2
8,Determinant,0,0,1,int,0.0464471620705682,0,0,3.0,2
4,Exponential,0,0,2,mixed,0.001003501191237,0,1,2.0,2
8,Logarithm,460,211600,2,mixed,0.0020204126226982,0,1,2.0,2
3,Squareroot,460,211600,2,mixed,0.0009527128403794,0,1,2.0,2
8,Ludecomposition,460,32445333,3,int,0.0545871560297549,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0061481872674676,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1060641217011643,0,0,3.0,2
4,Addition,0,0,3,int,0.0010258004455748,0,0,2.0,2
4,Transposition,0,0,2,int,0.0009756943183469,0,1,2.0,2
8,Determinant,470,103823000,1,int,0.0516238718094662,0,0,3.0,2
2,Scaling,0,0,2,int,0.0010180129995347,0,1,2.0,2
7,Exponential,470,220900,2,mixed,0.0009709498175997,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0020378764205846,0,1,2.0,2
3,Squareroot,0,0,2,mixed,0.0009635699037055,0,1,2.0,2
8,Ludecomposition,470,34607666,3,int,0.0646297934199124,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.0062382845667354,1,1,2.0,2
8,Multiplication,480,110592000,3,int,0.1239993718213327,0,0,3.0,2
4,Addition,480,230400,3,int,0.0010313887167896,0,0,2.0,2
8,Determinant,480,110592000,1,int,0.0505922622095944,0,0,3.0,2
2,Scaling,480,230400,2,int,0.0010359158721158,0,1,2.0,2
7,Exponential,480,230400,2,mixed,0.0011163834904557,0,1,2.0,2
5,Logarithm,0,0,2,mixed,0.0021385835840985,0,1,2.0,2
8,Squareroot,480,230400,2,mixed,0.0009797610101799,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.0599036756514656,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0057320041870316,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1215173613992699,0,0,3.0,2
3,Addition,490,240100,3,int,0.0009621901058248,0,0,2.0,2
2,Transposition,0,0,2,int,0.0010611327378279,0,1,2.0,2
8,Determinant,490,117649000,1,int,0.0541108939267967,0,0,3.0,2
5,Exponential,0,0,2,mixed,0.0019523906309608,0,1,2.0,2
7,Logarithm,490,240100,2,mixed,0.0019620327539988,0,1,2.0,2
6,Squareroot,0,0,2,mixed,0.0009673514481767,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.0684382824118487,0,0,3.0,2
5,Eigenvalue,490,24010000,2,mixed,0.0057886796331926,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1203530315661999,0,0,3.0,2
6,Addition,500,250000,3,int,0.0010130054961337,0,0,2.0,2
8,Determinant,0,0,1,int,0.0599271753175339,0,0,3.0,2
4,Exponential,0,0,2,mixed,0.0019166036507406,0,1,2.0,2
7,Logarithm,500,250000,2,mixed,0.0019466682465983,0,1,2.0,2
7,Squareroot,0,0,2,mixed,0.0010011164880341,0,1,2.0,2
8,Ludecomposition,500,41666666,3,int,0.0642894625706595,0,0,3.0,2
4,Eigenvalue,500,25000000,2,mixed,0.0065537764974641,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1455287040540668,0,0,3.0,2
4,Addition,510,260100,3,int,0.0010192585729486,0,0,2.0,2
3,Transposition,510,260100,2,int,0.0009497722519307,0,1,2.0,2
8,Determinant,510,132651000,1,int,0.0653625047005289,0,0,3.0,2
8,Exponential,0,0,2,mixed,0.0008905942915381,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0020978702050938,0,1,2.0,2
4,Squareroot,0,0,2,mixed,0.0009968580442493,0,1,2.0,2
8,Ludecomposition,510,44217000,3,int,0.0751331188499708,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0060895888342412,1,1,2.0,2
8,Multiplication,520,140608000,3,int,0.1550556660271952,0,0,3.0,2
5,Addition,0,0,3,int,0.0009899512096408,0,0,2.0,2
2,Transposition,520,270400,2,int,0.0010264856654262,0,1,2.0,2
3,Determinant,0,0,1,int,0.0712509916389798,0,0,3.0,2
5,Scaling,520,270400,2,int,0.0010517443788721,0,1,2.0,2
8,Exponential,0,0,2,mixed,0.0019892825533779,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0021102517544712,0,1,2.0,2
5,Squareroot,520,270400,2,mixed,0.001005856887409,0,1,2.0,2
8,Ludecomposition,520,46869333,3,int,0.0744860189276461,0,0,3.0,2
5,Eigenvalue,520,27040000,2,mixed,0.0071569341657106,1,1,2.0,2
8,Multiplication,530,148877000,3,int,0.1645163771428061,0,0,3.0,2
4,Addition,530,280900,3,int,0.0010599472167673,0,0,2.0,2
5,Transposition,0,0,2,int,0.001016963229603,0,1,2.0,2
8,Determinant,530,148877000,1,int,0.0730403518761804,0,0,3.0,2
7,Exponential,530,280900,2,mixed,0.0010975065579089,0,1,2.0,2
7,Logarithm,530,280900,2,mixed,0.002015807521082,0,1,2.0,2
6,Squareroot,0,0,2,mixed,0.0009590357431445,0,1,2.0,2
8,Ludecomposition,530,49625666,3,int,0.0818514236906462,0,0,3.0,2
5,Eigenvalue,530,28090000,2,mixed,0.0063358302708274,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1869793867371594,0,0,3.0,2
6,Transposition,0,0,2,int,0.0009585765028525,0,1,2.0,2
8,Determinant,0,0,1,int,0.0639906426583525,0,0,3.0,2
6,Exponential,0,0,2,mixed,0.0010467527923532,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0022161900842589,0,1,2.0,2
4,Squareroot,0,0,2,mixed,0.0019506778511474,0,1,2.0,2
8,Ludecomposition,540,52488000,3,int,0.0843221770399411,0,0,3.0,2
5,Eigenvalue,540,29160000,2,mixed,0.0052535632319611,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1541083486997137,0,0,3.0,2
6,Addition,550,302500,3,int,0.0009797585234851,0,0,2.0,2
2,Transposition,550,302500,2,int,0.0020951261333413,0,1,2.0,2
7,Determinant,0,0,1,int,0.0715518102815353,0,0,3.0,2
2,Scaling,550,302500,2,int,0.001001633165833,0,1,2.0,2
7,Exponential,0,0,2,mixed,0.0009717582447725,0,1,2.0,2
8,Logarithm,550,302500,2,mixed,0.0019830389523623,0,1,2.0,2
6,Squareroot,0,0,2,mixed,0.0010646457089098,0,1,2.0,2
8,Ludecomposition,550,55458333,3,int,0.0852142128837107,0,0,3.0,2
5,Eigenvalue,550,30250000,2,mixed,0.0088961271273016,1,1,2.0,2
8,Multiplication,560,175616000,3,int,0.1823771932290552,0,0,3.0,2
7,Addition,0,0,3,int,0.0,0,0,2.0,2
4,Determinant,560,175616000,1,int,0.0685384009350925,0,0,3.0,2
5,Exponential,560,313600,2,mixed,0.0020219472903049,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0029390998873267,0,1,2.0,2
4,Squareroot,560,313600,2,mixed,0.0009413833317434,0,1,2.0,2
8,Ludecomposition,560,58538666,3,int,0.0884955550029829,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0071959086211181,1,1,2.0,2
8,Multiplication,0,0,3,int,0.1704134239363294,0,0,3.0,2
3,Transposition,0,0,2,int,0.0,0,1,2.0,2
8,Determinant,0,0,1,int,0.0792642448532272,0,0,3.0,2
4,Scaling,570,324900,2,int,0.0009655219676454,0,1,2.0,2
8,Exponential,570,324900,2,mixed,0.0010217787401229,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0029780484736911,0,1,2.0,2
5,Squareroot,570,324900,2,mixed,0.0009586498438694,0,1,2.0,2
8,Ludecomposition,570,61731000,3,int,0.0860559450998105,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0063178145315456,1,1,2.0,2
8,Multiplication,0,0,3,int,0.2085382141867051,0,0,3.0,2
7,Addition,0,0,3,int,0.0009730071013461,0,0,2.0,2
8,Transposition,580,336400,2,int,0.0010484342293302,0,1,2.0,2
8,Determinant,580,195112000,1,int,0.0774669675769339,0,0,3.0,2
4,Scaling,580,336400,2,int,0.0009145948619315,0,1,2.0,2
8,Exponential,580,336400,2,mixed,0.0019809764734255,0,1,2.0,2
8,Logarithm,580,336400,2,mixed,0.0018936832826896,0,1,2.0,2
5,Squareroot,0,0,2,mixed,0.001948263259914,0,1,2.0,2
8,Ludecomposition,580,65037333,3,int,0.1086426495166284,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.008451245306358,1,1,2.0,2
7,Multiplication,590,205379000,3,int,0.2318786795487145,0,0,3.0,2
2,Addition,0,0,3,int,0.0021206623296622,0,0,2.0,2
8,Transposition,0,0,2,int,0.0010280774224342,0,1,2.0,2
8,Determinant,0,0,1,int,0.0913458024788074,0,0,3.0,2
7,Exponential,590,348100,2,mixed,0.0020878661617081,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0031945485487139,0,1,2.0,2
6,Squareroot,590,348100,2,mixed,0.0009927656792776,0,1,2.0,2
8,Ludecomposition,590,68459666,3,int,0.093640657763761,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.0090535508128359,1,1,2.0,2
8,Multiplication,600,216000000,3,int,0.223836613292903,0,0,3.0,2
5,Transposition,0,0,2,int,0.0009935042067876,0,1,2.0,2
8,Determinant,600,216000000,1,int,0.0802700699889084,0,0,3.0,2
8,Exponential,0,0,2,mixed,0.0021975505238572,0,1,2.0,2
6,Logarithm,600,360000,2,mixed,0.0031206077530105,0,1,2.0,2
6,Squareroot,0,0,2,mixed,0.0009904151840655,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.10967151303587,0,0,3.0,2
5,Eigenvalue,600,36000000,2,mixed,0.0129289709868543,1,1,2.0,2
8,Multiplication,610,226981000,3,int,0.2326116687783205,0,0,3.0,2
6,Addition,610,372100,3,int,0.0009752994960501,0,0,2.0,2
1,Transposition,0,0,2,int,0.002111088121738,0,1,2.0,2
8,Determinant,610,226981000,1,int,0.0881069079843516,0,0,3.0,2
6,Scaling,610,372100,2,int,0.0009757116833166,0,1,2.0,2
7,Exponential,610,372100,2,mixed,0.0020661846323775,0,1,2.0,2
6,Logarithm,610,372100,2,mixed,0.0028324999111319,0,1,2.0,2
6,Squareroot,610,372100,2,mixed,0.0009456697663926,0,1,2.0,2
8,Ludecomposition,610,75660333,3,int,0.1054349222500156,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0138768299847151,1,1,2.0,2
8,Multiplication,620,238328000,3,int,0.2390057920430961,0,0,3.0,2
4,Addition,620,384400,3,int,0.0010292279562211,0,0,2.0,2
1,Transposition,0,0,2,int,0.0019297120567005,0,1,2.0,2
8,Determinant,0,0,1,int,0.0946494911010774,0,0,3.0,2
2,Scaling,620,384400,2,int,0.0009782285681771,0,1,2.0,2
5,Exponential,620,384400,2,mixed,0.0019271061688713,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0030339109117146,0,1,2.0,2
5,Squareroot,620,384400,2,mixed,0.0019037258053958,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1206252289713466,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0138751749750627,1,1,2.0,2
8,Multiplication,0,0,3,int,0.268344319061212,0,0,3.0,2
7,Addition,0,0,3,int,0.0010150620873588,0,0,2.0,2
7,Transposition,630,396900,2,int,0.0009314552730307,0,1,2.0,2
8,Determinant,630,250047000,1,int,0.1043214499161876,0,0,3.0,2
5,Scaling,0,0,2,int,0.0009940789899545,0,1,2.0,2
5,Exponential,630,396900,2,mixed,0.0026432954951597,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0029759556920099,0,1,2.0,2
7,Squareroot,630,396900,2,mixed,0.0021058974938074,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1120987566596101,0,0,3.0,2
6,Eigenvalue,0,0,2,mixed,0.0066404763572166,1,1,2.0,2
8,Multiplication,640,262144000,3,int,0.2696173812367639,0,0,3.0,2
3,Addition,640,409600,3,int,0.000957275159809,0,0,2.0,2
2,Transposition,640,409600,2,int,0.0010031998975731,0,1,2.0,2
8,Determinant,640,262144000,1,int,0.1168402242743957,0,0,3.0,2
7,Exponential,0,0,2,mixed,0.0019230327256386,0,1,2.0,2
7,Logarithm,640,409600,2,mixed,0.0029625464586856,0,1,2.0,2
6,Squareroot,640,409600,2,mixed,0.0021121414173475,0,1,2.0,2
8,Ludecomposition,640,87381333,3,int,0.1257188534206081,0,0,3.0,2
6,Eigenvalue,640,40960000,2,mixed,0.0125367882964225,1,1,2.0,2
8,Multiplication,650,274625000,3,int,0.2791066837818892,0,0,3.0,2
5,Addition,650,422500,3,int,0.0008944869360057,0,0,2.0,2
3,Transposition,650,422500,2,int,0.0010670641177185,0,1,2.0,2
8,Determinant,650,274625000,1,int,0.1138970057389363,0,0,3.0,2
5,Scaling,650,422500,2,int,0.0009828162833141,0,1,2.0,2
5,Exponential,0,0,2,mixed,0.0020358355659374,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.003157385708022,0,1,2.0,2
7,Squareroot,0,0,2,mixed,0.0021855621940026,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1241835091730868,0,0,3.0,2
8,Eigenvalue,650,42250000,2,mixed,0.0112522732935887,1,1,2.0,2
8,Multiplication,0,0,3,int,0.294310098605668,0,0,3.0,2
2,Addition,0,0,3,int,0.000966661785058,0,0,2.0,2
2,Transposition,660,435600,2,int,0.0018613028494848,0,1,2.0,2
8,Determinant,0,0,1,int,0.1100544555725623,0,0,3.0,2
8,Scaling,0,0,2,int,0.0,0,1,2.0,2
5,Exponential,0,0,2,mixed,0.0019480177821737,0,1,2.0,2
8,Logarithm,660,435600,2,mixed,0.0029779041186948,0,1,2.0,2
7,Squareroot,0,0,2,mixed,0.0010272432315809,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1375076227025256,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.0132345693574225,1,1,2.0,2
8,Multiplication,0,0,3,int,0.3082333035129104,0,0,3.0,2
5,Addition,670,448900,3,int,0.0009665694644992,0,0,2.0,2
6,Transposition,0,0,2,int,0.0009673941650957,0,1,2.0,2
8,Determinant,670,300763000,1,int,0.1136666491632397,0,0,3.0,2
7,Exponential,0,0,2,mixed,0.0020504646769167,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0040712064890903,0,1,2.0,2
5,Squareroot,670,448900,2,mixed,0.002947711909178,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1309871764322563,0,0,3.0,2
8,Eigenvalue,670,44890000,2,mixed,0.0125682100607522,1,1,2.0,2
8,Multiplication,0,0,3,int,0.4157843336618832,0,0,3.0,2
2,Addition,0,0,3,int,0.0011113300994471,0,0,2.0,2
4,Transposition,680,462400,2,int,0.0009911093827096,0,1,2.0,2
8,Determinant,680,314432000,1,int,0.1230333984334698,0,0,3.0,2
7,Exponential,0,0,2,mixed,0.0019827048746895,0,1,2.0,2
6,Logarithm,0,0,2,mixed,0.0035453044002355,0,1,2.0,2
5,Squareroot,0,0,2,mixed,0.0038895193875361,0,1,2.0,2
8,Ludecomposition,680,104810666,3,int,0.1389192381034511,0,0,3.0,2
6,Eigenvalue,680,46240000,2,mixed,0.0141316129484687,1,1,2.0,2
8,Multiplication,0,0,3,int,0.3314606699473574,0,0,3.0,2
6,Addition,0,0,3,int,0.0009873825814477,0,0,2.0,2
2,Transposition,690,476100,2,int,0.0009788490284936,0,1,2.0,2
8,Determinant,690,328509000,1,int,0.1230044710619691,0,0,3.0,2
6,Scaling,0,0,2,int,0.0009456981946441,0,1,2.0,2
4,Exponential,0,0,2,mixed,0.0029120777932829,0,1,2.0,2
8,Logarithm,690,476100,2,mixed,0.0030655108030839,0,1,2.0,2
7,Squareroot,690,476100,2,mixed,0.0010531481489799,0,1,2.0,2
8,Ludecomposition,690,109503000,3,int,0.1458994920534345,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.0124149598097757,1,1,2.0,2
7,Multiplication,0,0,3,int,0.3911154093285572,0,0,3.0,2
1,Addition,0,0,3,int,0.0020340998779151,0,0,2.0,2
2,Transposition,700,490000,2,int,0.0010040807071191,0,1,2.0,2
8,Determinant,0,0,1,int,0.1425732337806574,0,0,3.0,2
5,Scaling,700,490000,2,int,0.0010136668451038,0,1,2.0,2
7,Exponential,700,490000,2,mixed,0.0018676999853326,0,1,2.0,2
6,Logarithm,0,0,2,mixed,0.0043074723998844,0,1,2.0,2
8,Squareroot,700,490000,2,mixed,0.0020500745800825,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1366724043596097,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0106632207464736,1,1,2.0,2
8,Multiplication,710,357911000,3,int,0.4217882526808845,0,0,3.0,2
3,Addition,0,0,3,int,0.0019439790797709,0,0,2.0,2
8,Transposition,0,0,2,int,0.0021455170319557,0,1,2.0,2
8,Determinant,710,357911000,1,int,0.1380259446834109,0,0,3.0,2
6,Scaling,710,504100,2,int,0.0009402573169993,0,1,2.0,2
5,Exponential,0,0,2,mixed,0.0032008710651338,0,1,2.0,2
5,Logarithm,710,504100,2,mixed,0.0048209416394031,0,1,2.0,2
4,Squareroot,0,0,2,mixed,0.0031105749409039,0,1,2.0,2
8,Ludecomposition,710,119303666,3,int,0.1518553578129106,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.012596468677291,1,1,2.0,2
8,Multiplication,0,0,3,int,0.4348840709332816,0,0,3.0,2
4,Addition,0,0,3,int,0.0018571749157858,0,0,2.0,2
3,Transposition,720,518400,2,int,0.0009251446711301,0,1,2.0,2
7,Determinant,0,0,1,int,0.1522242512401746,0,0,3.0,2
2,Scaling,720,518400,2,int,0.0009856619772468,0,1,2.0,2
8,Exponential,720,518400,2,mixed,0.0032102356553295,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0031605000432057,0,1,2.0,2
4,Squareroot,720,518400,2,mixed,0.0019053612093899,0,1,2.0,2
8,Ludecomposition,720,124416000,3,int,0.1577041746141234,0,0,3.0,2
7,Eigenvalue,720,51840000,2,mixed,0.0137851314804917,1,1,2.0,2
8,Multiplication,0,0,3,int,0.362051949812976,0,0,3.0,2
4,Addition,0,0,3,int,0.0019689119459764,0,0,2.0,2
3,Transposition,730,532900,2,int,0.0029610484828868,0,1,2.0,2
8,Determinant,0,0,1,int,0.1514564479021132,0,0,3.0,2
2,Scaling,730,532900,2,int,0.0009793009745082,0,1,2.0,2
8,Exponential,730,532900,2,mixed,0.0029872844346257,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0062844083416646,0,1,2.0,2
8,Squareroot,730,532900,2,mixed,0.0020699214217402,0,1,2.0,2
8,Ludecomposition,0,0,3,int,0.1497468447881771,0,0,3.0,2
8,Eigenvalue,0,0,2,mixed,0.0127114804974196,1,1,2.0,2
8,Multiplication,0,0,3,int,0.432163315287325,0,0,3.0,2
4,Addition,0,0,3,int,0.0010236768152716,0,0,2.0,2
8,Transposition,740,547600,2,int,0.0019421406245945,0,1,2.0,2
8,Determinant,740,405224000,1,int,0.1543478125474741,0,0,3.0,2
6,Scaling,740,547600,2,int,0.000915390553674,0,1,2.0,2
5,Exponential,0,0,2,mixed,0.002808313610677,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0030897033650795,0,1,2.0,2
8,Squareroot,0,0,2,mixed,0.0018687463999632,0,1,2.0,2
8,Ludecomposition,740,135074666,3,int,0.1758795360055572,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0104637632815924,1,1,2.0,2
8,Multiplication,0,0,3,int,0.4296611245277585,0,0,3.0,2
6,Addition,750,562500,3,int,0.001013416673305,0,0,2.0,2
3,Transposition,750,562500,2,int,0.0020384216903204,0,1,2.0,2
8,Determinant,750,421875000,1,int,0.1462854028039478,0,0,3.0,2
7,Scaling,750,562500,2,int,0.0009577731724258,0,1,2.0,2
8,Exponential,0,0,2,mixed,0.0029430512444713,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0039232027272543,0,1,2.0,2
8,Squareroot,0,0,2,mixed,0.0010147827846192,0,1,2.0,2
8,Ludecomposition,750,140625000,3,int,0.1703321983661373,0,0,3.0,2
8,Eigenvalue,750,56250000,2,mixed,0.0106027135731413,1,1,2.0,2
8,Multiplication,0,0,3,int,0.4868301406849289,0,0,3.0,2
4,Addition,760,577600,3,int,0.0021360642336617,0,0,2.0,2
4,Transposition,0,0,2,int,0.0009598572470568,0,1,2.0,2
8,Determinant,0,0,1,int,0.1540003059617833,0,0,3.0,2
6,Scaling,760,577600,2,int,0.0009977381840676,0,1,2.0,2
7,Exponential,760,577600,2,mixed,0.0031851276715683,0,1,2.0,2
6,Logarithm,0,0,2,mixed,0.00612022321355,0,1,2.0,2
6,Squareroot,760,577600,2,mixed,0.0030295920382811,0,1,2.0,2
6,Ludecomposition,760,146325333,3,int,0.138837187441776,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0133790554113175,1,1,2.0,2
6,Multiplication,0,0,3,int,0.375140047768388,0,0,3.0,2
7,Addition,770,592900,3,int,0.0010632543775992,0,0,2.0,2
2,Transposition,770,592900,2,int,0.000909349292232,0,1,2.0,2
6,Determinant,0,0,1,int,0.1128172807066694,0,0,3.0,2
2,Scaling,0,0,2,int,0.0009750142491458,0,1,2.0,2
8,Exponential,770,592900,2,mixed,0.0019454957816418,0,1,2.0,2
7,Logarithm,0,0,2,mixed,0.0040697224712056,0,1,2.0,2
8,Squareroot,0,0,2,mixed,0.001010615111387,0,1,2.0,2
6,Ludecomposition,0,0,3,int,0.1520249731827791,0,0,3.0,2
6,Eigenvalue,770,59290000,2,mixed,0.010889771079198,1,1,2.0,2
6,Multiplication,780,474552000,3,int,0.4378173956653178,0,0,3.0,2
5,Addition,0,0,3,int,0.0010229477518859,0,0,2.0,2
2,Transposition,780,608400,2,int,0.0020958383237782,0,1,2.0,2
6,Determinant,780,474552000,1,int,0.1131609750441882,0,0,3.0,2
3,Scaling,780,608400,2,int,0.0010078405906942,0,1,2.0,2
5,Exponential,0,0,2,mixed,0.0030929663540062,0,1,2.0,2
7,Logarithm,780,608400,2,mixed,0.0038264939432172,0,1,2.0,2
4,Squareroot,0,0,2,mixed,0.0057647536195825,0,1,2.0,2
6,Ludecomposition,780,158184000,3,int,0.1580936416179928,0,0,3.0,2
6,Eigenvalue,780,60840000,2,mixed,0.010200175419208,1,1,2.0,2
8,Multiplication,0,0,3,int,0.4443871554692946,0,0,3.0,2
5,Addition,0,0,3,int,0.0008697525426965,0,0,2.0,2
1,Transposition,790,624100,2,int,0.0020065448171688,0,1,2.0,2
6,Determinant,0,0,1,int,0.1386006070246808,0,0,3.0,2
4,Scaling,790,624100,2,int,0.0010749924551125,0,1,2.0,2
6,Exponential,790,624100,2,mixed,0.0031858346895611,0,1,2.0,2
8,Logarithm,0,0,2,mixed,0.0039098144071429,0,1,2.0,2
7,Squareroot,0,0,2,mixed,0.002908626613024,0,1,2.0,2
6,Ludecomposition,0,0,3,int,0.1554291507645549,0,0,3.0,2
5,Eigenvalue,0,0,2,mixed,0.0116038698176741,1,1,2.0,2
6,Multiplication,800,512000000,3,int,0.4859862485972657,0,0,3.0,2
4,Addition,800,640000,3,int,0.0010588731843175,0,0,2.0,2
5,Transposition,800,640000,2,int,0.0009885709870057,0,1,2.0,2
6,Determinant,800,512000000,1,int,0.1282463898159856,0,0,3.0,2
3,Scaling,0,0,2,int,0.0009398934040696,0,1,2.0,2
5,Exponential,0,0,2,mixed,0.0028800062024685,0,1,2.0,2
8,Logarithm,800,640000,2,mixed,0.0039832796302297,0,1,2.0,2
5,Squareroot,800,640000,2,mixed,0.0020665467235661,0,1,2.0,2
6,Ludecomposition,800,170666666,3,int,0.1863400303625607,0,0,3.0,2
6,Eigenvalue,800,64000000,2,mixed,0.0133053346045135,1,1,2.0,2
8,Multiplication,0,0,3,int,0.5395360777856261,0,0,3.0,2
